Дата,Открытие,Закрытие,Мин,Макс,
18.12.2018,109990,109940,109920,109990,
18.12.2018,109940,109880,109880,109940,
18.12.2018,109880,109840,109830,109890,
18.12.2018,109840,109700,109680,109840,
18.12.2018,109710,109760,109700,109800,
18.12.2018,109780,109780,109730,109780,
18.12.2018,109780,109750,109730,109780,
18.12.2018,109750,109710,109700,109760,
18.12.2018,109700,109740,109670,109740,
18.12.2018,109730,109690,109680,109750,
18.12.2018,109690,109650,109630,109690,
18.12.2018,109650,109590,109580,109650,
18.12.2018,109600,109570,109550,109610,
18.12.2018,109570,109590,109560,109640,
18.12.2018,109580,109660,109550,109660,
18.12.2018,109660,109710,109650,109740,
18.12.2018,109690,109740,109690,109750,
18.12.2018,109750,109700,109680,109760,
18.12.2018,109710,109830,109710,109850,
18.12.2018,109820,109740,109700,109850,
18.12.2018,109740,109720,109690,109750,
18.12.2018,109720,109730,109700,109730,
18.12.2018,109720,109830,109710,109830,
18.12.2018,109830,109820,109800,109840,
18.12.2018,109820,109790,109790,109840,
18.12.2018,109780,109800,109760,109830,
18.12.2018,109800,109820,109790,109860,
18.12.2018,109810,109850,109800,109850,
18.12.2018,109850,109800,109790,109860,
18.12.2018,109810,109820,109780,109830,
18.12.2018,109820,109860,109810,109900,
18.12.2018,109860,109880,109860,109910,
18.12.2018,109880,109750,109750,109900,
18.12.2018,109760,109710,109710,109780,
18.12.2018,109700,109730,109680,109750,
18.12.2018,109720,109810,109700,109850,
18.12.2018,109800,109800,109790,109810,
18.12.2018,109780,109780,109780,109810,
18.12.2018,109770,109870,109770,109870,
18.12.2018,109860,109870,109840,109890,
18.12.2018,109870,109960,109870,109970,
18.12.2018,109950,109980,109940,110030,
18.12.2018,109980,110070,109970,110090,
18.12.2018,110080,110060,110040,110120,
18.12.2018,110070,110060,110040,110090,
18.12.2018,110060,110030,110020,110100,
18.12.2018,110030,110000,109960,110040,
18.12.2018,110000,110020,110000,110040,
18.12.2018,110020,109980,109980,110040,
18.12.2018,109980,110050,109980,110100,
18.12.2018,110070,110010,110010,110100,
18.12.2018,110010,109930,109920,110030,
18.12.2018,109930,109830,109830,109940,
18.12.2018,109840,109870,109830,109910,
18.12.2018,109860,109860,109820,109870,
18.12.2018,109860,109860,109840,109910,
18.12.2018,109870,109900,109870,109940,
18.12.2018,109890,109870,109830,109900,
18.12.2018,109870,109850,109840,109920,
18.12.2018,109860,109830,109810,109890,
18.12.2018,109830,109890,109830,109920,
18.12.2018,109900,109830,109780,109930,
18.12.2018,109840,109890,109840,109910,
18.12.2018,109890,109840,109760,109930,
18.12.2018,109850,109780,109760,109910,
18.12.2018,109780,109860,109780,109890,
18.12.2018,109870,109900,109870,109910,
18.12.2018,109890,109790,109780,109890,
18.12.2018,109790,109880,109780,109900,
18.12.2018,109890,109910,109870,109910,
18.12.2018,109900,109840,109840,109920,
18.12.2018,109850,109920,109850,109930,
18.12.2018,109920,109940,109870,109950,
18.12.2018,109950,109910,109890,109960,
18.12.2018,109920,109970,109920,110020,
18.12.2018,109970,110160,109960,110170,
18.12.2018,110150,110220,110140,110250,
18.12.2018,110220,110150,110140,110230,
18.12.2018,110160,110160,110130,110180,
18.12.2018,110150,110100,110090,110170,
18.12.2018,110090,110130,110070,110150,
18.12.2018,110130,110130,110120,110180,
18.12.2018,110110,110130,110080,110140,
18.12.2018,110140,110280,110120,110310,
18.12.2018,110280,110310,110280,110350,
18.12.2018,110290,110280,110250,110310,
18.12.2018,110290,110200,110200,110300,
18.12.2018,110210,110280,110200,110290,
18.12.2018,110280,110240,110240,110330,
18.12.2018,110250,110250,110240,110360,
18.12.2018,110250,110180,110160,110290,
18.12.2018,110190,110140,110120,110200,
18.12.2018,110160,110110,110100,110160,
18.12.2018,110110,110120,110100,110200,
18.12.2018,110120,110130,110060,110140,
18.12.2018,110140,110170,110140,110210,
18.12.2018,110170,110300,110170,110330,
18.12.2018,110300,110220,110210,110310,
18.12.2018,110220,110190,110170,110240,
18.12.2018,110190,110170,110160,110220,
18.12.2018,110160,110100,110100,110200,
18.12.2018,110110,110110,110060,110140,
18.12.2018,110120,110140,110100,110160,
18.12.2018,110150,110170,110120,110190,
18.12.2018,110170,110210,110170,110250,
18.12.2018,110220,110210,110210,110300,
18.12.2018,110200,110140,110130,110220,
18.12.2018,110140,110090,110050,110140,
18.12.2018,110090,110160,110080,110160,
18.12.2018,110160,110130,110090,110180,
18.12.2018,110130,110090,110090,110130,
18.12.2018,110090,110170,110090,110200,
18.12.2018,110180,110200,110150,110200,
18.12.2018,110200,110230,110150,110240,
18.12.2018,110220,110200,110190,110240,
18.12.2018,110210,110210,110170,110220,
18.12.2018,110210,110230,110210,110260,
18.12.2018,110240,110300,110210,110310,
18.12.2018,110300,110320,110290,110380,
18.12.2018,110320,110340,110310,110360,
18.12.2018,110330,110390,110320,110420,
18.12.2018,110390,110400,110390,110440,
18.12.2018,110400,110510,110390,110510,
18.12.2018,110510,110530,110490,110540,
18.12.2018,110510,110480,110450,110540,
18.12.2018,110490,110430,110430,110510,
18.12.2018,110430,110410,110410,110470,
18.12.2018,110420,110360,110340,110440,
18.12.2018,110360,110310,110300,110370,
18.12.2018,110310,110360,110270,110390,
18.12.2018,110360,110240,110220,110380,
18.12.2018,110250,110200,110180,110260,
18.12.2018,110200,110200,110180,110220,
18.12.2018,110220,110230,110120,110250,
18.12.2018,110040,109770,108920,110060,
18.12.2018,109780,109690,109210,109820,
18.12.2018,109700,109800,109670,109800,
18.12.2018,109810,109730,109730,109860,
18.12.2018,109720,109800,109720,109830,
18.12.2018,109800,109800,109750,109830,
18.12.2018,109790,109780,109770,109830,
18.12.2018,109770,109800,109700,109820,
18.12.2018,109810,109820,109760,109890,
18.12.2018,109830,109840,109790,109860,
18.12.2018,109830,109790,109770,109840,
18.12.2018,109780,109850,109770,109850,
18.12.2018,109850,109800,109790,109860,
18.12.2018,109810,109810,109810,109850,
18.12.2018,109800,109840,109800,109840,
18.12.2018,109830,109750,109750,109850,
18.12.2018,109750,109690,109680,109750,
18.12.2018,109700,109670,109650,109720,
18.12.2018,109660,109660,109650,109710,
18.12.2018,109680,109700,109650,109720,
18.12.2018,109700,109660,109640,109710,
18.12.2018,109660,109600,109600,109660,
18.12.2018,109600,109580,109570,109630,
18.12.2018,109580,109530,109470,109580,
18.12.2018,109530,109460,109440,109550,
18.12.2018,109450,109460,109290,109460,
18.12.2018,109450,109460,109410,109530,
18.12.2018,109450,109420,109360,109470,
18.12.2018,109420,109440,109400,109490,
18.12.2018,109440,109450,109380,109450,
18.12.2018,109450,109510,109410,109510,
18.12.2018,109490,109440,109410,109510,
18.12.2018,109430,109480,109430,109500,
18.12.2018,109490,109540,109480,109550,
18.12.2018,109540,109520,109480,109550,
18.12.2018,109530,109500,109470,109550,
18.12.2018,109490,109500,109470,109540,
18.12.2018,109520,109550,109500,109550,
18.12.2018,109540,109550,109530,109550,
18.12.2018,109540,109530,109520,109550,
18.12.2018,109540,109480,109480,109550,
18.12.2018,109480,109520,109450,109540,
18.12.2018,109510,109510,109510,109550,
18.12.2018,109500,109480,109470,109510,
18.12.2018,109490,109450,109400,109520,
18.12.2018,109460,109480,109380,109490,
18.12.2018,109490,109510,109460,109520,
18.12.2018,109500,109510,109500,109550,
18.12.2018,109510,109520,109500,109540,
18.12.2018,109520,109530,109510,109550,
18.12.2018,109540,109540,109520,109550,
18.12.2018,109540,109520,109510,109550,
18.12.2018,109530,109500,109490,109540,
18.12.2018,109510,109480,109460,109520,
18.12.2018,109480,109440,109420,109480,
18.12.2018,109440,109400,109400,109450,
18.12.2018,109400,109350,109320,109400,
18.12.2018,109350,109320,109270,109390,
18.12.2018,109330,109320,109280,109350,
18.12.2018,109310,109290,109250,109320,
18.12.2018,109290,109250,109230,109310,
18.12.2018,109240,109320,109240,109350,
18.12.2018,109340,109350,109320,109380,
18.12.2018,109350,109330,109300,109350,
18.12.2018,109340,109370,109330,109380,
18.12.2018,109360,109450,109350,109450,
18.12.2018,109450,109490,109450,109500,
18.12.2018,109490,109470,109440,109510,
18.12.2018,109480,109500,109470,109520,
18.12.2018,109490,109510,109470,109550,
18.12.2018,109510,109520,109490,109570,
18.12.2018,109530,109510,109480,109530,
18.12.2018,109500,109490,109470,109510,
18.12.2018,109470,109480,109450,109490,
18.12.2018,109490,109510,109480,109520,
18.12.2018,109500,109480,109470,109550,
18.12.2018,109490,109490,109450,109490,
18.12.2018,109490,109530,109490,109530,
18.12.2018,109520,109520,109500,109530,
18.12.2018,109530,109540,109530,109570,
18.12.2018,109540,109570,109510,109580,
18.12.2018,109570,109560,109530,109580,
18.12.2018,109560,109530,109520,109560,
18.12.2018,109530,109500,109500,109530,
18.12.2018,109500,109490,109490,109510,
18.12.2018,109490,109500,109460,109500,
18.12.2018,109490,109460,109450,109490,
18.12.2018,109470,109450,109410,109470,
18.12.2018,109440,109380,109380,109440,
18.12.2018,109380,109400,109380,109410,
18.12.2018,109400,109360,109320,109400,
18.12.2018,109360,109420,109360,109430,
18.12.2018,109410,109450,109410,109470,
18.12.2018,109440,109420,109420,109470,
18.12.2018,109430,109430,109410,109440,
18.12.2018,109420,109450,109410,109460,
18.12.2018,109460,109500,109450,109520,
18.12.2018,109500,109480,109470,109500,
18.12.2018,109480,109500,109480,109510,
18.12.2018,109480,109480,109430,109480,
18.12.2018,109480,109420,109420,109480,
18.12.2018,109420,109440,109400,109440,
18.12.2018,109450,109490,109440,109500,
18.12.2018,109500,109540,109500,109560,
18.12.2018,109550,109510,109480,109550,
18.12.2018,109510,109490,109460,109510,
18.12.2018,109500,109460,109430,109500,
18.12.2018,109460,109460,109430,109460,
18.12.2018,109450,109480,109430,109480,
18.12.2018,109490,109510,109480,109530,
18.12.2018,109510,109550,109490,109550,
18.12.2018,109560,109500,109480,109560,
18.12.2018,109520,109530,109510,109560,
18.12.2018,109530,109580,109530,109640,
18.12.2018,109580,109600,109550,109630,
18.12.2018,109620,109750,109620,109780,
18.12.2018,109730,109650,109650,109740,
18.12.2018,109660,109600,109600,109670,
18.12.2018,109600,109660,109600,109660,
18.12.2018,109650,109620,109620,109660,
18.12.2018,109620,109590,109570,109650,
18.12.2018,109580,109590,109560,109640,
18.12.2018,109590,109530,109520,109600,
18.12.2018,109520,109540,109490,109550,
18.12.2018,109540,109530,109490,109560,
18.12.2018,109530,109460,109390,109530,
18.12.2018,109470,109460,109440,109480,
18.12.2018,109440,109400,109400,109450,
18.12.2018,109400,109400,109380,109410,
18.12.2018,109390,109440,109360,109440,
18.12.2018,109440,109430,109430,109480,
18.12.2018,109450,109460,109430,109490,
18.12.2018,109450,109420,109410,109480,
18.12.2018,109430,109460,109420,109480,
18.12.2018,109470,109510,109470,109510,
18.12.2018,109500,109410,109400,109500,
18.12.2018,109400,109460,109400,109460,
18.12.2018,109450,109420,109420,109460,
18.12.2018,109420,109410,109400,109430,
18.12.2018,109410,109390,109380,109420,
18.12.2018,109390,109430,109370,109430,
18.12.2018,109420,109450,109410,109460,
18.12.2018,109430,109440,109430,109470,
18.12.2018,109460,109440,109440,109470,
18.12.2018,109430,109420,109420,109440,
18.12.2018,109430,109440,109430,109450,
18.12.2018,109440,109440,109440,109450,
18.12.2018,109430,109430,109410,109440,
18.12.2018,109420,109390,109360,109420,
18.12.2018,109390,109420,109380,109420,
18.12.2018,109430,109470,109430,109480,
18.12.2018,109480,109450,109450,109480,
18.12.2018,109450,109440,109420,109450,
18.12.2018,109430,109440,109400,109440,
18.12.2018,109430,109430,109400,109430,
18.12.2018,109430,109410,109390,109440,
18.12.2018,109420,109400,109390,109420,
18.12.2018,109410,109380,109370,109420,
18.12.2018,109390,109420,109360,109450,
18.12.2018,109420,109370,109350,109420,
18.12.2018,109360,109410,109360,109420,
18.12.2018,109400,109390,109380,109400,
18.12.2018,109400,109390,109380,109430,
18.12.2018,109380,109360,109340,109380,
18.12.2018,109350,109380,109340,109390,
18.12.2018,109380,109330,109330,109380,
18.12.2018,109330,109390,109330,109390,
18.12.2018,109390,109380,109370,109390,
18.12.2018,109380,109370,109370,109390,
18.12.2018,109370,109390,109370,109400,
18.12.2018,109400,109360,109350,109400,
18.12.2018,109360,109330,109330,109370,
18.12.2018,109330,109280,109270,109330,
18.12.2018,109290,109250,109230,109290,
18.12.2018,109260,109310,109230,109330,
18.12.2018,109300,109300,109280,109320,
18.12.2018,109300,109240,109220,109310,
18.12.2018,109240,109270,109220,109270,
18.12.2018,109260,109270,109260,109290,
18.12.2018,109260,109250,109210,109270,
18.12.2018,109250,109270,109230,109270,
18.12.2018,109270,109270,109250,109270,
18.12.2018,109270,109270,109230,109270,
18.12.2018,109270,109240,109230,109280,
18.12.2018,109240,109310,109240,109310,
18.12.2018,109300,109280,109270,109310,
18.12.2018,109270,109260,109260,109280,
18.12.2018,109250,109290,109250,109310,
18.12.2018,109290,109310,109290,109320,
18.12.2018,109310,109370,109310,109390,
18.12.2018,109380,109390,109370,109420,
18.12.2018,109390,109410,109350,109460,
18.12.2018,109400,109390,109390,109420,
18.12.2018,109390,109370,109360,109400,
18.12.2018,109360,109350,109330,109370,
18.12.2018,109350,109300,109290,109360,
18.12.2018,109300,109270,109250,109310,
18.12.2018,109270,109260,109240,109270,
18.12.2018,109260,109190,109170,109280,
18.12.2018,109190,109180,109120,109230,
18.12.2018,109180,109170,109130,109180,
18.12.2018,109160,109220,109160,109220,
18.12.2018,109200,109230,109160,109250,
18.12.2018,109200,109160,109150,109210,
18.12.2018,109180,109120,109120,109220,
18.12.2018,109130,109180,109120,109190,
18.12.2018,109190,109160,109140,109200,
18.12.2018,109170,109150,109120,109190,
18.12.2018,109150,109110,109090,109180,
18.12.2018,109110,109090,109040,109130,
18.12.2018,109090,109190,109090,109200,
18.12.2018,109190,109170,109150,109210,
18.12.2018,109150,109180,109130,109180,
18.12.2018,109170,109120,109120,109170,
18.12.2018,109120,109110,109110,109140,
18.12.2018,109110,109120,109070,109120,
18.12.2018,109100,109100,109060,109110,
18.12.2018,109090,109120,109060,109120,
18.12.2018,109120,109080,109060,109140,
18.12.2018,109070,109060,109060,109100,
18.12.2018,109070,109010,109010,109070,
18.12.2018,109010,109030,109000,109050,
18.12.2018,109020,109010,109000,109060,
18.12.2018,109010,108880,108850,109010,
18.12.2018,108880,108840,108830,108910,
18.12.2018,108840,108920,108830,108930,
18.12.2018,108920,108890,108870,108920,
18.12.2018,108890,108890,108820,108920,
18.12.2018,108900,108870,108870,108910,
18.12.2018,108880,108920,108860,108930,
18.12.2018,108920,108940,108910,108960,
18.12.2018,108950,108960,108900,109000,
18.12.2018,108950,108970,108900,108980,
18.12.2018,108960,108990,108940,109010,
18.12.2018,108990,108940,108940,109000,
18.12.2018,108950,108940,108910,108970,
18.12.2018,108950,108850,108840,108970,
18.12.2018,108850,108860,108830,108900,
18.12.2018,108870,108840,108840,108910,
18.12.2018,108840,108850,108800,108870,
18.12.2018,108850,108770,108750,108870,
18.12.2018,108780,108760,108730,108800,
18.12.2018,108760,108850,108760,108870,
18.12.2018,108860,108860,108840,108880,
18.12.2018,108850,108860,108840,108870,
18.12.2018,108860,108830,108830,108880,
18.12.2018,108830,108820,108790,108850,
18.12.2018,108820,108860,108790,108860,
18.12.2018,108840,108800,108790,108860,
18.12.2018,108800,108800,108760,108820,
18.12.2018,108790,108820,108780,108850,
18.12.2018,108820,108860,108820,108860,
18.12.2018,108860,108880,108860,108890,
18.12.2018,108870,108870,108860,108900,
18.12.2018,108860,108870,108840,108880,
18.12.2018,108870,108890,108850,108900,
18.12.2018,108880,108920,108880,108930,
18.12.2018,108920,108930,108890,108950,
18.12.2018,108920,108920,108900,108960,
18.12.2018,108910,108910,108900,108930,
18.12.2018,108900,108920,108900,108940,
18.12.2018,108920,108920,108910,108940,
18.12.2018,108930,108920,108920,108940,
18.12.2018,108920,108900,108890,108930,
18.12.2018,108910,108900,108850,108910,
18.12.2018,108890,108820,108800,108890,
18.12.2018,108830,108840,108800,108850,
18.12.2018,108850,108820,108810,108880,
18.12.2018,108820,108770,108750,108840,
18.12.2018,108780,108830,108770,108840,
18.12.2018,108840,108890,108840,108890,
18.12.2018,108870,108870,108830,108870,
18.12.2018,108880,108860,108840,108890,
18.12.2018,108840,108870,108840,108870,
18.12.2018,108880,108890,108870,108900,
18.12.2018,108890,108960,108890,108980,
18.12.2018,108970,108950,108930,108980,
18.12.2018,108950,108960,108930,108970,
18.12.2018,108970,108930,108910,108970,
18.12.2018,108920,108920,108910,108950,
18.12.2018,108910,108940,108900,108940,
18.12.2018,108940,108940,108930,108960,
18.12.2018,108940,108960,108900,108960,
18.12.2018,108970,108940,108900,108970,
18.12.2018,108940,108940,108920,108970,
18.12.2018,108940,108940,108920,108970,
18.12.2018,108950,108930,108930,108960,
18.12.2018,108940,108960,108930,108960,
18.12.2018,108960,108960,108940,108990,
18.12.2018,108980,109010,108980,109070,
